Timestamp,UTC,Callsign,Longitude,Latitude,Altitude,Speed,Direction
1665925560,2022-10-16T13:06:00Z,TOM4EW,50.736191,-3.399982,0,13,106
1665925563,2022-10-16T13:06:03Z,TOM4EW,50.736168,-3.399767,0,9,92
1665925570,2022-10-16T13:06:10Z,TOM4EW,50.736385,-3.399601,0,8,5
1665925575,2022-10-16T13:06:15Z,TOM4EW,50.736465,-3.399823,0,7,303
1665925579,2022-10-16T13:06:19Z,TOM4EW,50.736458,-3.40004,0,7,272
1665925583,2022-10-16T13:06:23Z,TOM4EW,50.736412,-3.400269,0,8,255
1665925588,2022-10-16T13:06:28Z,TOM4EW,50.736362,-3.400547,0,10,255
1665925590,2022-10-16T13:06:30Z,TOM4EW,50.736328,-3.400807,0,12,255
1665925593,2022-10-16T13:06:33Z,TOM4EW,50.736282,-3.401108,0,14,255
1665925595,2022-10-16T13:06:35Z,TOM4EW,50.736237,-3.401356,0,16,255
1665925601,2022-10-16T13:06:41Z,TOM4EW,50.736111,-3.402199,0,21,255
1665925608,2022-10-16T13:06:48Z,TOM4EW,50.735939,-3.403275,0,23,255
1665925615,2022-10-16T13:06:55Z,TOM4EW,50.735756,-3.404481,0,24,255
1665925626,2022-10-16T13:07:06Z,TOM4EW,50.735424,-3.406541,0,26,253
1665925638,2022-10-16T13:07:18Z,TOM4EW,50.735096,-3.408966,0,27,255
1665925646,2022-10-16T13:07:26Z,TOM4EW,50.734898,-3.410141,0,18,250
1665925651,2022-10-16T13:07:31Z,TOM4EW,50.734772,-3.410511,0,13,233
1665925655,2022-10-16T13:07:35Z,TOM4EW,50.734543,-3.410605,0,12,194
1665925660,2022-10-16T13:07:40Z,TOM4EW,50.734318,-3.410568,0,10,174
1665925669,2022-10-16T13:07:49Z,TOM4EW,50.733826,-3.410492,0,12,171
1665925688,2022-10-16T13:08:08Z,TOM4EW,50.732758,-3.410568,0,10,194
1665925695,2022-10-16T13:08:15Z,TOM4EW,50.732483,-3.41081,0,9,216
1665925699,2022-10-16T13:08:19Z,TOM4EW,50.73238,-3.411032,0,10,230
1665925705,2022-10-16T13:08:25Z,TOM4EW,50.732254,-3.411478,0,11,247
1665925708,2022-10-16T13:08:28Z,TOM4EW,50.732208,-3.4117,0,12,250
1665925712,2022-10-16T13:08:32Z,TOM4EW,50.732151,-3.412053,0,13,253
1665925717,2022-10-16T13:08:37Z,TOM4EW,50.732071,-3.412535,0,14,255
1665925720,2022-10-16T13:08:40Z,TOM4EW,50.732059,-3.412832,0,14,264
1665925724,2022-10-16T13:08:44Z,TOM4EW,50.732059,-3.413296,0,14,270
1665925729,2022-10-16T13:08:49Z,TOM4EW,50.732059,-3.41376,0,15,270
1665925732,2022-10-16T13:08:52Z,TOM4EW,50.732059,-3.414078,0,15,270
1665925748,2022-10-16T13:09:08Z,TOM4EW,50.732082,-3.415412,0,9,270
